country_id,country_name,country_text_id,year,v2x_regime,v2x_polyarchy,v2x_polyarchy_codelow,v2x_polyarchy_codehigh,v2x_polyarchy_sd,v2x_libdem,v2x_libdem_codelow,v2x_libdem_codehigh,v2x_libdem_sd,v2x_partipdem,v2x_partipdem_codelow,v2x_partipdem_codehigh,v2x_partipdem_sd,v2x_delibdem,v2x_delibdem_codelow,v2x_delibdem_codehigh,v2x_delibdem_sd,v2x_egaldem,v2x_egaldem_codelow,v2x_egaldem_codehigh,v2x_egaldem_sd
189,Paraguay,PRY,2012,2.0,0.609,0.539,0.667,0.063,0.48,0.423,0.532,0.055,0.397,0.339,0.435,0.048,0.408,0.343,0.483,0.069,0.263,0.207,0.302,0.048
189,Paraguay,PRY,2013,2.0,0.589,0.534,0.659,0.062,0.403,0.351,0.455,0.053,0.369,0.32,0.413,0.047,0.325,0.257,0.39,0.068,0.227,0.186,0.278,0.046
189,Paraguay,PRY,2014,2.0,0.595,0.537,0.666,0.065,0.411,0.359,0.467,0.055,0.373,0.323,0.416,0.047,0.326,0.263,0.389,0.065,0.231,0.183,0.274,0.047
189,Paraguay,PRY,2015,2.0,0.591,0.534,0.658,0.062,0.417,0.363,0.468,0.053,0.376,0.335,0.426,0.046,0.325,0.255,0.385,0.066,0.235,0.191,0.283,0.048
189,Paraguay,PRY,2016,2.0,0.591,0.53,0.66,0.064,0.419,0.358,0.467,0.056,0.374,0.326,0.42,0.047,0.33,0.259,0.388,0.064,0.234,0.188,0.28,0.048
189,Paraguay,PRY,2017,2.0,0.594,0.529,0.653,0.063,0.416,0.353,0.461,0.054,0.369,0.326,0.422,0.048,0.332,0.271,0.399,0.066,0.241,0.192,0.288,0.05
189,Paraguay,PRY,2018,2.0,0.584,0.523,0.647,0.062,0.416,0.364,0.469,0.053,0.362,0.317,0.41,0.047,0.355,0.287,0.414,0.066,0.233,0.18,0.272,0.047
189,Paraguay,PRY,2019,2.0,0.584,0.521,0.643,0.062,0.42,0.365,0.469,0.052,0.362,0.311,0.401,0.047,0.382,0.306,0.442,0.068,0.237,0.188,0.283,0.049
189,Paraguay,PRY,2020,2.0,0.582,0.516,0.64,0.063,0.429,0.373,0.477,0.053,0.356,0.302,0.394,0.046,0.353,0.29,0.423,0.067,0.242,0.188,0.286,0.05
189,Paraguay,PRY,2021,2.0,0.582,0.516,0.64,0.063,0.432,0.379,0.482,0.053,0.355,0.301,0.393,0.046,0.353,0.29,0.423,0.067,0.249,0.199,0.293,0.048
189,Paraguay,PRY,2022,2.0,0.582,0.516,0.64,0.063,0.432,0.375,0.477,0.053,0.353,0.306,0.397,0.046,0.347,0.277,0.411,0.067,0.245,0.194,0.29,0.049
189,Paraguay,PRY,2023,2.0,0.575,0.513,0.642,0.064,0.419,0.366,0.472,0.054,0.347,0.3,0.394,0.046,0.333,0.259,0.394,0.069,0.244,0.188,0.285,0.05
189,Paraguay,PRY,2024,2.0,0.579,0.521,0.645,0.062,0.388,0.342,0.442,0.051,0.343,0.294,0.384,0.045,0.313,0.245,0.372,0.065,0.249,0.194,0.293,0.051
